0.003151965094730258,0.0015088152140378952,0.9985448122024536,0.2198083720579346,0.5712890625,0.7313544154167175,0.0
0.0007511841831728816,0.0004309753130655736,0.9996432662010193,0.16878132444096586,0.58447265625,0.8454686999320984,0.0
0.014484554529190063,0.007773358840495348,0.9923117756843567,0.16529064000498556,0.5810546875,0.5654619336128235,0.0
0.0029288127552717924,0.001653422019444406,0.998511552810669,0.11218450862329456,0.5947265625,0.7611150145530701,0.0
0.0057660602033138275,0.0037275701761245728,0.996796190738678,0.12321197499740912,0.58984375,0.6806617975234985,0.0
0.003907015547156334,0.0017398602794855833,0.9982202649116516,0.1576813516804127,0.580078125,0.7073907256126404,0.0
0.0064335474744439125,0.0047883447259664536,0.9960758686065674,0.1846742908382928,0.60009765625,0.6970553398132324,0.0
0.013581831939518452,0.010649928823113441,0.9910650849342346,0.1905925840152194,0.60107421875,0.6140676736831665,0.0
0.0026804478839039803,0.0014465576969087124,0.9986799359321594,0.17150421113122918,0.58154296875,0.7630171179771423,0.0
0.0018251040019094944,0.0010157024953514338,0.9990928769111633,0.209041638349883,0.6005859375,0.8167288899421692,0.0
0.004531304817646742,0.0027834433130919933,0.997573733329773,0.1260785332212418,0.58740234375,0.7112976312637329,0.0
0.004046717192977667,0.0018885505851358175,0.9980786442756653,0.17031034622403055,0.58154296875,0.7323629260063171,0.0
0.00948314368724823,0.002721327356994152,0.9960923194885254,0.04973359302754343,0.57421875,0.633699893951416,0.0
0.010842372663319111,0.0033266907557845116,0.9953884482383728,0.03827615527814638,0.57080078125,0.6097757816314697,0.0
0.011392902582883835,0.0032854494638741016,0.9953410625457764,0.10480221439815796,0.57470703125,0.6097807884216309,0.0
0.004629751201719046,0.001382041024044156,0.9981275200843811,0.03411975537600277,0.59814453125,0.7083603143692017,0.0
0.011117846705019474,0.002502908930182457,0.9956585168838501,0.06879547273078725,0.59521484375,0.6289456486701965,0.0
0.01652497984468937,0.003242777893319726,0.9932629466056824,0.25465509977949935,0.59375,0.5831206440925598,0.0
0.0030366082210093737,0.0012307646684348583,0.9986708164215088,0.06629373735380234,0.59765625,0.7457398772239685,0.0
0.015611877664923668,0.004477907437831163,0.9930639266967773,0.22390631418344153,0.58154296875,0.5716225504875183,0.0
0.023980526253581047,0.0057162391021847725,0.9899036884307861,0.12461755068796174,0.57861328125,0.5489159822463989,0.0
0.0097261443734169,0.004547358024865389,0.99527907371521,0.05768952466182141,0.5908203125,0.6040278077125549,0.0
0.002350624417886138,0.0010589869925752282,0.9989439845085144,0.021538304906394832,0.6015625,0.7629896998405457,0.0
0.0020326580852270126,0.0007188446470536292,0.9991766810417175,0.026548954529406223,0.58837890625,0.7869631052017212,0.0
